District_Name,UnitName,FIRNo,Year,Month,CrimeGroup_Name,Latitude,Longitude,VICTIM COUNT,Accused Count,Day
CHITWAN,Chitwan Police Unit,5607/2018,2023,4,Fraud,28.581714,84.581449,4,5,7
KATHMANDU,Kathmandu Police Unit,2383/2018,2018,2,Smuggling,28.872284,83.314842,0,0,6
LALITPUR,Lalitpur Police Unit,7812/2022,2023,7,Homicide,26.478604,80.126718,3,0,8
BHAKTAPUR,Bhaktapur Police Unit,9668/2018,2018,4,Assault,29.058274,86.171483,1,2,7
CHITWAN,Chitwan Police Unit,6232/2022,2021,11,Assault,26.78479,83.237047,4,4,3
KASKI,Kaski Police Unit,5889/2020,2020,1,Domestic Violence,26.733399,85.406709,2,1,13
CHITWAN,Chitwan Police Unit,802/2021,2024,2,Homicide,27.160476,87.747804,3,3,7
RUPANDEHI,Rupandehi Police Unit,3942/2021,2015,7,Fraud,28.09082,88.067678,2,4,4
DHANUSHA,Dhanusha Police Unit,2496/2019,2022,7,Kidnapping,30.089271,86.03628,3,0,23
BANKE,Banke Police Unit,7764/2020,2020,7,Assault,29.971922,85.044843,0,3,12
BHAKTAPUR,Bhaktapur Police Unit,1563/2016,2023,2,Human Trafficking,26.555385,82.151377,5,4,4
BHAKTAPUR,Bhaktapur Police Unit,1813/2017,2019,8,Fraud,27.958052,87.510316,4,5,13
KASKI,Kaski Police Unit,542/2017,2020,11,Homicide,27.259134,80.4789,2,3,16
BANKE,Banke Police Unit,5817/2019,2015,1,Domestic Violence,27.454652,83.833893,2,1,18
KATHMANDU,Kathmandu Police Unit,5524/2022,2020,12,Smuggling,29.165534,86.551259,3,4,20
LALITPUR,Lalitpur Police Unit,52/2023,2019,5,Smuggling,28.114779,83.612126,3,0,9
SUNSARI,Sunsari Police Unit,6262/2023,2022,11,Kidnapping,26.390492,85.909024,3,1,21
LALITPUR,Lalitpur Police Unit,211/2019,2024,4,Cyber Crime,29.560015,88.004421,2,4,2
MORANG,Morang Police Unit,3553/2017,2019,10,Cyber Crime,29.278498,85.413861,5,1,21
SUNSARI,Sunsari Police Unit,3066/2018,2020,10,Smuggling,26.75418,85.687981,3,4,15
BANKE,Banke Police Unit,3763/2017,2017,11,Homicide,30.27171,82.741155,3,3,1
CHITWAN,Chitwan Police Unit,7233/2018,2021,6,Homicide,28.668356,83.346924,1,4,2
LALITPUR,Lalitpur Police Unit,895/2020,2019,6,Fraud,26.539968,81.34346,2,3,18
BANKE,Banke Police Unit,6465/2018,2021,9,Drug Trafficking,28.552225,85.080243,4,2,13
RUPANDEHI,Rupandehi Police Unit,6611/2018,2023,9,Drug Trafficking,29.140411,87.971228,1,1,7
KATHMANDU,Kathmandu Police Unit,6788/2021,2017,12,Kidnapping,30.306983,85.294768,4,4,4
DHANUSHA,Dhanusha Police Unit,6897/2023,2018,2,Human Trafficking,26.623838,87.135563,1,1,16
BHAKTAPUR,Bhaktapur Police Unit,9814/2022,2015,2,Homicide,30.395868,84.473081,5,2,8
BHAKTAPUR,Bhaktapur Police Unit,4828/2016,2019,7,Cyber Crime,28.423505,82.914408,4,2,21
MORANG,Morang Police Unit,6388/2015,2017,2,Theft,30.228658,87.477533,2,3,18
CHITWAN,Chitwan Police Unit,9466/2016,2023,12,Human Trafficking,28.70121,87.323665,2,5,24
RUPANDEHI,Rupandehi Police Unit,1818/2019,2015,10,Assault,28.477863,81.671709,4,1,13
SUNSARI,Sunsari Police Unit,8801/2016,2019,8,Homicide,27.47736,87.577191,0,0,5
CHITWAN,Chitwan Police Unit,5382/2023,2016,4,Fraud,26.634488,88.149053,2,3,3
BHAKTAPUR,Bhaktapur Police Unit,5720/2020,2017,6,Domestic Violence,27.821894,84.66078,3,1,12
MORANG,Morang Police Unit,1417/2016,2023,2,Human Trafficking,28.21983,81.514546,4,0,16
BHAKTAPUR,Bhaktapur Police Unit,716/2019,2021,8,Assault,29.347579,86.439723,0,0,16
KASKI,Kaski Police Unit,8042/2023,2022,7,Theft,28.403687,80.581711,4,1,14
BANKE,Banke Police Unit,4262/2016,2021,9,Drug Trafficking,28.354999,80.262209,0,5,1
LALITPUR,Lalitpur Police Unit,9474/2021,2022,4,Assault,26.756413,87.944927,3,1,17
RUPANDEHI,Rupandehi Police Unit,173/2021,2016,1,Cyber Crime,29.681607,80.446658,0,5,6
LALITPUR,Lalitpur Police Unit,6583/2018,2017,4,Cyber Crime,26.363187,81.559609,4,1,23
CHITWAN,Chitwan Police Unit,1666/2024,2017,9,Domestic Violence,27.355439,84.340316,0,4,6
DHANUSHA,Dhanusha Police Unit,9292/2020,2017,2,Drug Trafficking,28.164474,82.310271,2,3,18
LALITPUR,Lalitpur Police Unit,8442/2016,2023,2,Domestic Violence,26.441659,81.274396,5,1,11
BANKE,Banke Police Unit,6751/2019,2015,12,Fraud,27.536884,83.371329,5,5,16
CHITWAN,Chitwan Police Unit,1470/2023,2018,5,Drug Trafficking,29.758941,87.581511,0,3,2
RUPANDEHI,Rupandehi Police Unit,8976/2021,2015,12,Homicide,30.277334,81.051778,2,5,9
KASKI,Kaski Police Unit,8410/2017,2023,3,Kidnapping,26.639171,88.055784,4,4,17
LALITPUR,Lalitpur Police Unit,8184/2020,2019,8,Drug Trafficking,28.555839,86.360896,5,5,24
KASKI,Kaski Police Unit,2550/2021,2021,11,Kidnapping,30.37385,87.736241,4,3,17
LALITPUR,Lalitpur Police Unit,5400/2024,2018,9,Theft,30.347838,81.26956,1,2,9
DHANUSHA,Dhanusha Police Unit,7038/2021,2019,7,Cyber Crime,27.361166,85.165005,4,1,14
CHITWAN,Chitwan Police Unit,5698/2018,2016,8,Domestic Violence,28.039346,86.992081,2,1,12
LALITPUR,Lalitpur Police Unit,Sep-17,2017,5,Kidnapping,29.69776,80.662313,1,3,18
BHAKTAPUR,Bhaktapur Police Unit,3893/2017,2015,4,Human Trafficking,30.275131,86.451734,2,1,24
KASKI,Kaski Police Unit,7683/2020,2019,2,Homicide,29.705243,80.704031,5,2,25
DHANUSHA,Dhanusha Police Unit,2719/2020,2024,2,Fraud,27.50171,86.280414,0,3,17
RUPANDEHI,Rupandehi Police Unit,5335/2016,2019,1,Drug Trafficking,28.371849,83.468064,5,5,13
KASKI,Kaski Police Unit,8067/2019,2022,1,Drug Trafficking,28.610016,81.197998,5,2,15
BANKE,Banke Police Unit,544/2017,2018,7,Kidnapping,29.55599,87.820289,4,2,10
RUPANDEHI,Rupandehi Police Unit,5857/2022,2020,7,Cyber Crime,26.751971,82.378582,3,4,17
MORANG,Morang Police Unit,4641/2019,2018,6,Human Trafficking,28.046748,82.598317,1,1,22
MORANG,Morang Police Unit,7220/2021,2019,5,Fraud,26.825846,83.577178,5,5,14
SUNSARI,Sunsari Police Unit,5182/2015,2022,10,Domestic Violence,26.906014,83.187926,4,4,15
BHAKTAPUR,Bhaktapur Police Unit,7060/2020,2021,12,Human Trafficking,30.233716,84.752689,2,2,24
MORANG,Morang Police Unit,3216/2016,2018,6,Fraud,27.488614,86.195761,1,2,3
CHITWAN,Chitwan Police Unit,6468/2023,2016,7,Theft,30.274179,85.398601,0,3,10
KASKI,Kaski Police Unit,4273/2020,2017,4,Theft,27.486163,84.961045,3,1,9
DHANUSHA,Dhanusha Police Unit,2596/2024,2015,3,Smuggling,27.574149,87.479984,1,4,5
MORANG,Morang Police Unit,5090/2018,2018,1,Assault,27.936797,81.875934,4,5,6
BHAKTAPUR,Bhaktapur Police Unit,9958/2019,2023,6,Theft,28.480427,81.052238,5,2,5
KASKI,Kaski Police Unit,7697/2016,2015,10,Domestic Violence,28.454813,87.610048,2,1,7
BANKE,Banke Police Unit,8850/2021,2023,8,Homicide,28.728627,86.36856,5,4,18
RUPANDEHI,Rupandehi Police Unit,4752/2016,2018,8,Human Trafficking,27.170176,80.138898,0,1,25
LALITPUR,Lalitpur Police Unit,6691/2020,2017,11,Theft,30.161719,84.408974,2,1,25
CHITWAN,Chitwan Police Unit,8075/2024,2018,1,Assault,27.735986,86.278608,0,5,20
CHITWAN,Chitwan Police Unit,5111/2024,2019,8,Domestic Violence,30.010608,86.047182,0,4,14
LALITPUR,Lalitpur Police Unit,3222/2017,2024,4,Theft,26.348586,83.323916,3,1,21
CHITWAN,Chitwan Police Unit,3857/2021,2022,2,Homicide,29.91513,86.453878,5,5,12
DHANUSHA,Dhanusha Police Unit,7267/2020,2024,3,Human Trafficking,26.912622,84.18244,4,3,20
BANKE,Banke Police Unit,2201/2021,2019,3,Domestic Violence,27.200001,86.600751,4,0,18
DHANUSHA,Dhanusha Police Unit,4879/2021,2019,6,Assault,30.120134,87.768341,0,2,27
CHITWAN,Chitwan Police Unit,875/2016,2023,1,Assault,28.541952,84.70117,2,3,8
BANKE,Banke Police Unit,9647/2019,2020,4,Kidnapping,27.553573,85.772703,5,3,21
RUPANDEHI,Rupandehi Police Unit,3539/2021,2019,3,Cyber Crime,30.11391,80.487843,5,4,21
RUPANDEHI,Rupandehi Police Unit,7311/2023,2019,12,Fraud,27.535177,81.380596,1,3,11
SUNSARI,Sunsari Police Unit,5449/2016,2020,7,Smuggling,28.449622,84.39215,1,3,3
MORANG,Morang Police Unit,5576/2023,2020,4,Cyber Crime,27.181111,85.39206,1,5,10
BHAKTAPUR,Bhaktapur Police Unit,7331/2021,2017,10,Assault,26.8715,86.30309,5,2,19
BHAKTAPUR,Bhaktapur Police Unit,8473/2021,2018,4,Theft,26.909545,86.481082,4,1,3
BANKE,Banke Police Unit,461/2021,2022,6,Drug Trafficking,27.28595,86.345149,0,4,25
RUPANDEHI,Rupandehi Police Unit,1382/2022,2017,6,Assault,27.978778,87.892879,1,2,14
KATHMANDU,Kathmandu Police Unit,2076/2020,2024,8,Homicide,27.010028,83.015588,4,2,28
BHAKTAPUR,Bhaktapur Police Unit,7744/2024,2021,7,Assault,27.226989,82.533058,5,1,25
CHITWAN,Chitwan Police Unit,6498/2022,2018,8,Fraud,28.406301,81.552791,1,2,28
BANKE,Banke Police Unit,7280/2017,2015,5,Assault,28.527035,83.93076,1,0,18
KASKI,Kaski Police Unit,588/2022,2018,10,Human Trafficking,29.303737,87.89506,2,4,3
KATHMANDU,Kathmandu Police Unit,2271/2023,2022,9,Cyber Crime,26.982479,82.411924,3,3,27
KASKI,Kaski Police Unit,7381/2017,2017,9,Assault,26.556207,87.247649,5,5,12
MORANG,Morang Police Unit,9046/2024,2019,6,Theft,27.384447,85.522669,2,2,3
RUPANDEHI,Rupandehi Police Unit,798/2021,2017,1,Kidnapping,27.063286,81.757631,2,4,1
LALITPUR,Lalitpur Police Unit,1870/2023,2023,12,Cyber Crime,28.238242,86.651799,3,0,17
BHAKTAPUR,Bhaktapur Police Unit,9357/2015,2018,4,Theft,27.785575,83.769346,2,5,14
MORANG,Morang Police Unit,5734/2015,2021,6,Fraud,29.125745,87.926277,0,5,22
SUNSARI,Sunsari Police Unit,7285/2018,2015,3,Fraud,30.379711,86.369763,3,0,17
RUPANDEHI,Rupandehi Police Unit,300/2022,2024,6,Assault,27.615738,80.779587,1,3,15
BANKE,Banke Police Unit,7153/2024,2015,8,Assault,29.623405,80.694447,4,3,9
KASKI,Kaski Police Unit,7911/2020,2017,9,Homicide,30.361371,87.701972,1,2,8
DHANUSHA,Dhanusha Police Unit,3655/2022,2019,10,Theft,26.683906,82.913925,2,2,18
DHANUSHA,Dhanusha Police Unit,1483/2022,2023,1,Theft,28.5127,81.403695,2,3,26
BANKE,Banke Police Unit,4207/2022,2019,9,Homicide,27.208901,80.410488,5,1,25
BHAKTAPUR,Bhaktapur Police Unit,8166/2021,2021,10,Human Trafficking,26.962968,86.22862,0,5,13
CHITWAN,Chitwan Police Unit,7554/2017,2015,7,Drug Trafficking,30.110093,83.110355,4,5,9
KATHMANDU,Kathmandu Police Unit,1265/2016,2017,8,Drug Trafficking,28.19564,83.791368,2,2,13
DHANUSHA,Dhanusha Police Unit,1047/2019,2015,2,Theft,29.623218,82.885102,3,3,16
LALITPUR,Lalitpur Police Unit,1389/2019,2017,3,Fraud,27.390652,86.783932,3,4,5
KATHMANDU,Kathmandu Police Unit,9370/2024,2022,7,Smuggling,28.710676,87.286135,4,3,22
BHAKTAPUR,Bhaktapur Police Unit,8000/2019,2015,11,Homicide,27.987529,84.906657,3,1,14
DHANUSHA,Dhanusha Police Unit,8232/2018,2017,10,Human Trafficking,28.004632,86.527507,3,3,27
LALITPUR,Lalitpur Police Unit,8588/2017,2015,7,Domestic Violence,30.340337,85.984293,1,3,15
LALITPUR,Lalitpur Police Unit,3315/2015,2021,3,Human Trafficking,28.791278,86.045141,1,1,14
RUPANDEHI,Rupandehi Police Unit,567/2020,2015,2,Domestic Violence,30.163247,82.819577,5,0,21
KATHMANDU,Kathmandu Police Unit,5701/2020,2018,3,Cyber Crime,29.481975,83.433727,1,1,5
BHAKTAPUR,Bhaktapur Police Unit,8362/2015,2016,4,Domestic Violence,28.080959,87.200507,4,5,15
SUNSARI,Sunsari Police Unit,7299/2023,2016,10,Theft,27.410155,86.897562,4,5,2
SUNSARI,Sunsari Police Unit,4384/2023,2016,11,Domestic Violence,27.598787,86.469923,5,4,20
CHITWAN,Chitwan Police Unit,6109/2024,2022,9,Kidnapping,30.059886,85.128971,3,0,17
KATHMANDU,Kathmandu Police Unit,1515/2015,2020,8,Human Trafficking,29.336691,80.619153,1,1,1
LALITPUR,Lalitpur Police Unit,6492/2023,2018,12,Homicide,27.242566,80.969868,2,5,1
RUPANDEHI,Rupandehi Police Unit,2198/2024,2017,4,Human Trafficking,26.605943,85.110726,0,1,16
SUNSARI,Sunsari Police Unit,5827/2017,2017,2,Cyber Crime,27.857019,81.645699,3,4,23
BANKE,Banke Police Unit,7450/2017,2017,8,Kidnapping,29.778342,84.875317,3,2,5
BHAKTAPUR,Bhaktapur Police Unit,7779/2021,2018,6,Assault,27.993038,81.179203,1,5,22
BHAKTAPUR,Bhaktapur Police Unit,9525/2021,2018,3,Cyber Crime,29.849972,81.0314,5,5,19
CHITWAN,Chitwan Police Unit,9678/2023,2018,8,Domestic Violence,29.082017,83.69393,3,4,7
MORANG,Morang Police Unit,990/2019,2018,10,Kidnapping,29.287756,85.442143,5,2,25
CHITWAN,Chitwan Police Unit,5165/2016,2019,2,Drug Trafficking,28.422898,84.464572,1,5,3
DHANUSHA,Dhanusha Police Unit,1089/2022,2020,12,Assault,27.479136,87.019951,4,1,17
CHITWAN,Chitwan Police Unit,7476/2019,2024,5,Homicide,28.602611,84.437381,3,4,23
MORANG,Morang Police Unit,7915/2019,2017,7,Fraud,30.282288,85.096633,5,3,17
RUPANDEHI,Rupandehi Police Unit,4765/2017,2016,11,Assault,29.006783,85.614363,1,2,3
DHANUSHA,Dhanusha Police Unit,7337/2016,2017,4,Homicide,27.383955,82.204204,1,3,5
LALITPUR,Lalitpur Police Unit,6941/2017,2019,2,Human Trafficking,29.161647,85.465995,4,3,20
DHANUSHA,Dhanusha Police Unit,7701/2020,2018,6,Cyber Crime,28.963815,83.095966,5,2,17
SUNSARI,Sunsari Police Unit,5513/2017,2019,7,Kidnapping,29.335648,84.440446,2,1,25
KASKI,Kaski Police Unit,3674/2023,2022,12,Smuggling,28.991582,85.003279,0,1,23
CHITWAN,Chitwan Police Unit,49/2016,2021,6,Smuggling,27.696688,81.276418,2,4,14
LALITPUR,Lalitpur Police Unit,5335/2016,2018,9,Drug Trafficking,27.895506,87.43229,5,4,27
BHAKTAPUR,Bhaktapur Police Unit,953/2019,2024,11,Assault,28.743338,80.529877,3,5,25
BHAKTAPUR,Bhaktapur Police Unit,9808/2021,2017,11,Domestic Violence,27.745257,80.641887,0,2,3
SUNSARI,Sunsari Police Unit,3370/2022,2016,6,Theft,30.193385,85.154356,0,5,13
SUNSARI,Sunsari Police Unit,257/2022,2017,2,Domestic Violence,27.111485,82.028364,0,0,17
SUNSARI,Sunsari Police Unit,8472/2022,2021,8,Theft,29.588035,84.704844,0,3,9
BHAKTAPUR,Bhaktapur Police Unit,7650/2022,2022,1,Drug Trafficking,26.622262,83.713454,0,5,11
KATHMANDU,Kathmandu Police Unit,5533/2020,2023,2,Human Trafficking,26.540036,85.525929,1,5,6
DHANUSHA,Dhanusha Police Unit,4887/2021,2023,5,Theft,28.450364,85.970598,4,0,2
CHITWAN,Chitwan Police Unit,5175/2016,2018,2,Homicide,29.786535,81.758612,2,3,9
CHITWAN,Chitwan Police Unit,8569/2020,2023,4,Assault,27.078183,82.608542,1,4,15
MORANG,Morang Police Unit,5086/2021,2016,2,Theft,28.644761,87.82464,5,1,17
DHANUSHA,Dhanusha Police Unit,8525/2018,2023,4,Cyber Crime,26.475234,86.178847,5,3,17
CHITWAN,Chitwan Police Unit,8287/2018,2023,3,Cyber Crime,28.800793,87.420626,4,3,4
BANKE,Banke Police Unit,6713/2018,2019,3,Fraud,27.524179,82.427729,5,2,26
BHAKTAPUR,Bhaktapur Police Unit,6092/2018,2022,1,Fraud,26.62596,86.641789,0,0,23
LALITPUR,Lalitpur Police Unit,2945/2023,2022,3,Theft,27.990489,84.521198,2,0,20
MORANG,Morang Police Unit,9871/2022,2023,7,Theft,28.006156,85.023403,2,1,19
MORANG,Morang Police Unit,4623/2023,2015,11,Kidnapping,28.550794,83.061309,1,5,6
BHAKTAPUR,Bhaktapur Police Unit,3411/2020,2016,3,Cyber Crime,28.426434,85.158801,3,2,5
CHITWAN,Chitwan Police Unit,283/2023,2015,7,Domestic Violence,27.404551,83.316066,4,5,20
BANKE,Banke Police Unit,4999/2024,2021,12,Drug Trafficking,26.442006,87.595202,2,3,6
LALITPUR,Lalitpur Police Unit,2664/2018,2016,11,Cyber Crime,28.797172,86.889235,1,2,5
BHAKTAPUR,Bhaktapur Police Unit,2475/2017,2023,2,Cyber Crime,28.137327,85.438534,4,4,27
CHITWAN,Chitwan Police Unit,1549/2023,2019,12,Smuggling,29.286025,81.745503,5,1,27
KASKI,Kaski Police Unit,6118/2015,2017,8,Theft,27.662769,81.158935,0,3,13
BHAKTAPUR,Bhaktapur Police Unit,2374/2021,2015,3,Cyber Crime,26.709982,81.755039,0,4,8
LALITPUR,Lalitpur Police Unit,4465/2024,2018,2,Cyber Crime,26.952601,81.466468,2,0,1
MORANG,Morang Police Unit,5751/2022,2020,4,Drug Trafficking,29.929774,80.792626,1,4,7
BHAKTAPUR,Bhaktapur Police Unit,8115/2023,2020,7,Homicide,28.378326,85.220183,5,5,5
KASKI,Kaski Police Unit,8354/2024,2023,6,Homicide,26.4646,82.170435,2,0,3
SUNSARI,Sunsari Police Unit,648/2022,2020,8,Assault,27.306379,81.421302,2,1,5
MORANG,Morang Police Unit,6617/2018,2019,4,Cyber Crime,29.922797,83.699537,1,1,3
RUPANDEHI,Rupandehi Police Unit,9443/2022,2015,5,Theft,28.396153,81.242969,1,3,13
CHITWAN,Chitwan Police Unit,2235/2022,2021,4,Assault,27.801002,84.073054,1,1,19
DHANUSHA,Dhanusha Police Unit,8965/2022,2020,11,Smuggling,29.446343,84.848843,0,0,27
MORANG,Morang Police Unit,4695/2023,2015,3,Domestic Violence,28.746504,86.970166,4,4,13
MORANG,Morang Police Unit,6910/2017,2018,5,Theft,27.718184,83.280929,3,1,5
KASKI,Kaski Police Unit,6445/2015,2019,4,Theft,28.029474,83.891031,3,1,22
CHITWAN,Chitwan Police Unit,1014/2020,2017,1,Human Trafficking,29.683656,87.005671,2,5,10
SUNSARI,Sunsari Police Unit,4295/2020,2016,6,Homicide,27.905187,83.046161,5,5,11
KATHMANDU,Kathmandu Police Unit,196/2020,2021,6,Homicide,29.00123,85.674947,0,4,15
KATHMANDU,Kathmandu Police Unit,7990/2022,2023,2,Theft,27.275932,81.320646,0,2,6
DHANUSHA,Dhanusha Police Unit,7816/2023,2021,7,Human Trafficking,26.850528,88.161119,1,3,19
KASKI,Kaski Police Unit,7600/2022,2016,1,Human Trafficking,29.688513,82.93341,1,4,19
RUPANDEHI,Rupandehi Police Unit,4934/2016,2024,9,Fraud,27.33594,86.947208,4,2,16
BANKE,Banke Police Unit,7709/2015,2017,2,Drug Trafficking,28.825383,84.237314,2,3,22
KATHMANDU,Kathmandu Police Unit,4659/2019,2021,12,Cyber Crime,30.305259,85.152042,4,3,21
BANKE,Banke Police Unit,5236/2019,2024,6,Homicide,27.360105,87.364728,1,4,27
KASKI,Kaski Police Unit,1062/2020,2023,11,Drug Trafficking,29.402924,87.168575,0,3,25
SUNSARI,Sunsari Police Unit,7983/2015,2024,9,Fraud,29.799902,85.790914,0,0,28
RUPANDEHI,Rupandehi Police Unit,245/2020,2021,2,Human Trafficking,30.217176,87.704209,0,4,13
CHITWAN,Chitwan Police Unit,979/2017,2023,10,Theft,28.066158,85.549538,5,2,3
CHITWAN,Chitwan Police Unit,3454/2018,2016,8,Domestic Violence,26.756137,82.06864,3,3,26
DHANUSHA,Dhanusha Police Unit,6731/2017,2020,5,Drug Trafficking,27.390573,87.155501,0,1,8
DHANUSHA,Dhanusha Police Unit,4669/2016,2018,10,Drug Trafficking,29.984456,84.281802,1,3,5
KASKI,Kaski Police Unit,4983/2017,2016,7,Fraud,26.615779,85.002181,1,2,22
SUNSARI,Sunsari Police Unit,4454/2016,2015,8,Domestic Violence,29.231303,81.466754,2,1,24
MORANG,Morang Police Unit,3471/2017,2021,3,Drug Trafficking,29.706502,83.522324,2,3,2
SUNSARI,Sunsari Police Unit,8168/2022,2015,4,Kidnapping,27.097189,85.981345,1,1,25
DHANUSHA,Dhanusha Police Unit,3662/2022,2021,1,Human Trafficking,26.982967,87.618728,5,5,14
MORANG,Morang Police Unit,80/2019,2023,9,Domestic Violence,29.575326,86.758663,2,4,6
MORANG,Morang Police Unit,6273/2017,2015,5,Smuggling,27.830362,88.01887,1,4,16
SUNSARI,Sunsari Police Unit,529/2018,2018,1,Fraud,28.161676,87.701533,2,4,21
KASKI,Kaski Police Unit,5061/2015,2015,11,Assault,26.492036,86.407519,0,2,22
BANKE,Banke Police Unit,6962/2016,2024,8,Homicide,28.671948,81.825997,1,5,24
KASKI,Kaski Police Unit,4746/2023,2024,1,Domestic Violence,26.80428,85.662086,3,5,6
DHANUSHA,Dhanusha Police Unit,8427/2023,2023,7,Smuggling,30.151775,84.448014,2,0,7
BHAKTAPUR,Bhaktapur Police Unit,1270/2020,2015,4,Assault,26.976977,87.047293,4,0,24
CHITWAN,Chitwan Police Unit,6991/2024,2022,3,Theft,27.22825,87.742272,5,2,24
DHANUSHA,Dhanusha Police Unit,7032/2024,2023,7,Fraud,29.434521,84.695014,5,4,14
KASKI,Kaski Police Unit,324/2016,2017,5,Homicide,26.925191,85.805761,3,2,11
BHAKTAPUR,Bhaktapur Police Unit,3363/2018,2019,6,Homicide,26.726008,81.192398,3,2,13
MORANG,Morang Police Unit,9330/2024,2017,7,Drug Trafficking,26.681669,81.079039,2,1,24
RUPANDEHI,Rupandehi Police Unit,1367/2021,2016,9,Cyber Crime,29.262671,80.352383,0,1,23
BHAKTAPUR,Bhaktapur Police Unit,3261/2024,2017,2,Smuggling,27.15114,81.632014,5,1,11
SUNSARI,Sunsari Police Unit,253/2015,2017,5,Domestic Violence,27.957494,83.968184,0,4,4
KATHMANDU,Kathmandu Police Unit,8438/2024,2020,12,Human Trafficking,28.997513,87.353909,2,1,13
CHITWAN,Chitwan Police Unit,5523/2020,2017,12,Theft,28.853841,86.530865,4,1,22
SUNSARI,Sunsari Police Unit,2822/2024,2021,9,Theft,29.298866,87.719139,4,5,4
SUNSARI,Sunsari Police Unit,2211/2020,2016,1,Homicide,27.619512,80.948711,5,2,11
BHAKTAPUR,Bhaktapur Police Unit,3786/2015,2019,6,Domestic Violence,28.788044,85.188976,5,1,16
MORANG,Morang Police Unit,8923/2016,2021,10,Homicide,29.251061,81.654094,0,4,8
KASKI,Kaski Police Unit,5095/2023,2023,4,Theft,27.769836,81.47467,5,2,2
MORANG,Morang Police Unit,6930/2021,2024,11,Human Trafficking,27.419628,86.067164,5,3,15
KASKI,Kaski Police Unit,8248/2015,2017,8,Smuggling,28.604718,83.896282,2,2,23
RUPANDEHI,Rupandehi Police Unit,2006/2023,2018,11,Homicide,30.223236,81.582088,1,4,16
KASKI,Kaski Police Unit,577/2016,2024,11,Cyber Crime,26.994913,86.519023,1,1,1
MORANG,Morang Police Unit,7756/2018,2023,10,Smuggling,30.235871,83.853511,3,2,28
KATHMANDU,Kathmandu Police Unit,5848/2022,2024,11,Assault,30.209965,83.030352,4,2,4
SUNSARI,Sunsari Police Unit,9242/2019,2023,8,Smuggling,26.734837,87.753601,4,3,27
KASKI,Kaski Police Unit,2871/2018,2015,6,Fraud,30.051254,81.866886,3,1,16
BHAKTAPUR,Bhaktapur Police Unit,628/2023,2022,5,Theft,28.707806,81.044637,5,3,27
KASKI,Kaski Police Unit,1985/2022,2024,2,Human Trafficking,26.637855,80.376736,5,5,4
LALITPUR,Lalitpur Police Unit,2320/2015,2024,5,Theft,27.220756,86.338749,1,5,9
BANKE,Banke Police Unit,5349/2021,2019,12,Drug Trafficking,29.372957,87.578195,0,4,25
SUNSARI,Sunsari Police Unit,1818/2018,2020,2,Smuggling,27.162015,84.649845,0,1,27
SUNSARI,Sunsari Police Unit,3807/2016,2024,7,Smuggling,28.077273,83.642002,0,1,18
KASKI,Kaski Police Unit,7895/2019,2020,5,Fraud,27.888798,85.157402,3,4,10
KATHMANDU,Kathmandu Police Unit,9009/2020,2015,6,Human Trafficking,29.457763,86.797906,3,3,15
LALITPUR,Lalitpur Police Unit,6369/2023,2017,5,Domestic Violence,28.373023,81.152881,3,4,20
DHANUSHA,Dhanusha Police Unit,6471/2016,2024,3,Human Trafficking,28.263516,82.012813,3,5,18
KATHMANDU,Kathmandu Police Unit,8134/2019,2021,11,Kidnapping,27.506148,84.07663,0,0,22
SUNSARI,Sunsari Police Unit,1920/2019,2016,11,Homicide,28.604943,85.780279,2,3,8
CHITWAN,Chitwan Police Unit,6777/2019,2022,4,Fraud,30.180312,88.17958,5,4,21
BANKE,Banke Police Unit,4732/2017,2019,10,Homicide,29.32977,84.116905,2,0,17
CHITWAN,Chitwan Police Unit,7633/2015,2022,5,Kidnapping,30.34371,87.033573,1,5,10
MORANG,Morang Police Unit,3942/2024,2021,9,Assault,30.296179,87.2701,1,4,20
MORANG,Morang Police Unit,7897/2016,2023,6,Smuggling,28.252066,85.873145,0,4,15
SUNSARI,Sunsari Police Unit,3402/2018,2020,4,Cyber Crime,30.122963,85.98631,0,1,26
KASKI,Kaski Police Unit,6782/2016,2015,12,Smuggling,29.523305,80.092547,1,1,12
BHAKTAPUR,Bhaktapur Police Unit,784/2017,2017,11,Human Trafficking,27.774444,80.919411,1,2,28
KATHMANDU,Kathmandu Police Unit,9118/2023,2022,9,Theft,28.065969,87.413972,0,2,25
BHAKTAPUR,Bhaktapur Police Unit,1157/2019,2019,6,Theft,28.602673,83.015367,2,0,22
KASKI,Kaski Police Unit,2523/2019,2020,11,Cyber Crime,28.862629,86.779399,2,4,17
CHITWAN,Chitwan Police Unit,8016/2020,2022,9,Cyber Crime,27.432189,84.581855,1,0,24
BHAKTAPUR,Bhaktapur Police Unit,4736/2022,2018,12,Homicide,26.489499,87.904243,4,0,23
BANKE,Banke Police Unit,3947/2021,2016,2,Homicide,28.268916,86.661164,1,0,15
LALITPUR,Lalitpur Police Unit,701/2015,2020,7,Theft,29.281139,82.646808,1,1,27
CHITWAN,Chitwan Police Unit,2681/2024,2016,3,Assault,30.413435,81.743506,5,0,1
CHITWAN,Chitwan Police Unit,1133/2019,2021,7,Assault,29.835042,84.818369,1,3,4
RUPANDEHI,Rupandehi Police Unit,5519/2022,2022,6,Theft,27.338831,80.435609,1,0,21
